bin,n,favorite_roi,underdog_roi
0,18,-2.252,-27.62
1,13,10.3727,-59.0014
2,16,3.0982,-5.7082
3,36,-22.8265,21.3217
4,50,-6.5943,-12.4153
5,37,-2.3265,3.2419
6,26,9.7829,-20.9505
7,18,-4.4427,-16.2934
8,9,15.8947,-57.4444
9,16,-15.1895,19.6284
