bin,n,favorite_roi,underdog_roi
0,14,17.9139,-52.8016
1,7,-6.4044,61.1429
2,16,25.1199,-60.3125
3,35,0.8362,-24.7993
4,52,1.5306,-19.8388
5,43,-11.1733,4.6675
6,28,-9.0371,5.0286
7,20,-1.1971,-20.7993
8,10,2.6005,-49.4
9,13,-26.4613,64.8462
