bin,n,favorite_roi,underdog_roi
0,19,-25.3757,19.3798
1,8,-16.103,-21.736
2,18,10.0455,-11.0977
3,35,-42.7177,51.5294
4,45,8.0949,-22.4618
5,33,-3.277,-17.1735
6,35,-7.5039,-15.833
7,20,-14.8644,9.8729
8,4,27.0266,-100.0
9,17,-17.2841,48.2792
