bin,n,favorite_roi,underdog_roi
0,25,1.4713,-5.6515
1,6,12.1688,-42.6667
2,21,25.8188,-42.4415
3,24,-35.4075,10.8367
4,57,2.666,-8.6527
5,43,-2.275,0.745
6,24,-31.2482,51.4962
7,14,-13.1396,-6.8626
8,7,-1.3794,49.7143
9,15,9.2622,-67.6
