season,n,favorite_roi,underdog_roi
2009,50,2.482,-22.400
2010,166,-2.547,-15.440
2011,165,-5.891,-7.933
2012,144,-4.043,-11.799
2013,83,0.569,-19.217
2014,175,-16.265,17.554
2015,134,-9.511,3.858
2016,138,3.622,-17.333
2017,138,-0.584,-10.732
2018,186,-0.678,-11.414
2019,167,-2.140,-8.323
2020,132,-6.748,1.068
2021,93,-2.594,-8.043
2022,130,-12.880,13.354
2023,130,-8.139,5.062
2024,143,-0.804,-14.252
2025,163,5.724,-23.166
