season,n,favorite_roi,underdog_roi
2015,3,-21.343,63.333
2020,1,19.380,-100.000
2022,7,-32.910,121.286
2023,9,-7.812,14.111
2024,6,16.268,-100.000
2025,2,-40.809,141.000
