bin,n,favorite_roi,underdog_roi
0,1,5.9988,-100.0
1,2,18.9928,-100.0
2,7,11.2729,-63.1429
3,25,-4.52,-22.5489
4,44,-18.8766,12.0743
5,57,13.2137,-24.8038
6,48,-7.9203,-9.3969
7,45,-9.5979,20.423
8,24,5.3327,-37.0833
9,2,1.0,-100.0
