bin,n,favorite_roi,underdog_roi
0,0,,
1,9,-0.8819,-10.8889
2,9,-24.9918,55.8889
3,29,2.5942,-8.8302
4,34,38.6252,-47.1162
5,49,-0.8934,-6.559
6,53,-9.8252,4.4561
7,43,14.4749,-42.3023
8,26,3.3461,-37.8077
9,3,9.6676,-100.0
