bin,n,favorite_roi,underdog_roi
0,0,,
1,3,-15.3477,63.3333
2,16,5.3823,-17.4375
3,24,4.2678,-22.3698
4,40,-4.2892,-4.5002
5,46,-7.4642,-12.3167
6,53,10.746,-30.5372
7,50,-8.6911,30.6804
8,21,68.8066,-93.4275
9,3,21.3516,-100.0
