bin,n,favorite_roi,underdog_roi
0,0,,
1,3,-12.6935,14.6667
2,14,-1.1533,1.0
3,22,-7.58,3.0961
4,43,-4.9102,-20.2567
5,50,12.8454,-22.3564
6,49,-21.6133,15.4659
7,53,-17.2257,9.6778
8,20,5.1658,-7.95
9,0,,
