bin,n,favorite_roi,underdog_roi
0,0,,
1,4,16.9902,-100.0
2,9,13.7588,-59.6667
3,30,7.5385,-27.4963
4,37,-8.8016,-5.9891
5,40,1.1942,-1.9285
6,61,-12.7049,7.9081
7,43,-10.3511,6.557
8,25,-3.56,-7.48
9,3,-29.3333,200.3333
