bin,n,favorite_roi,underdog_roi
0,0,,
1,2,-24.4898,126.5
2,14,19.3648,-56.0
3,33,7.7265,-17.6441
4,32,20.3836,-9.6256
5,55,-0.7852,-3.7052
6,53,7.5091,-16.5511
7,35,-11.4263,11.2901
8,28,-14.8217,38.4643
9,4,8.5,-100.0
