bin,n,favorite_roi,underdog_roi
0,0,,
1,3,-20.3227,91.6667
2,16,-2.5581,19.5625
3,22,-2.0351,-6.8937
4,38,-8.5216,-9.3019
5,50,-17.6679,13.2651
6,54,-10.4853,0.7458
7,46,-6.1511,-13.674
8,21,15.2861,-66.619
9,6,11.3341,-100.0
