bin,n,favorite_roi,underdog_roi
0,93,-0.6505,-0.2797
1,58,-13.1324,21.1072
2,58,-4.8847,3.7697
3,131,-23.2241,15.406
4,271,-3.8013,1.8707
5,272,1.4458,-7.4281
6,140,-11.6441,5.7848
7,52,-11.4011,0.8477
8,58,-3.7943,-13.7602
9,81,-9.1742,-1.3284
