bin,n,favorite_roi,underdog_roi
0,44,-12.1578,29.6394
1,37,2.7558,-10.8301
2,97,-0.8107,-9.7178
3,192,-3.2637,-8.2194
4,245,-5.6009,-5.3242
5,226,-6.5889,-5.3614
6,186,-4.2895,-12.8155
7,103,3.3432,-28.7181
8,38,-2.9235,-39.7632
9,41,13.3428,-31.821
