bin,n,favorite_roi,underdog_roi
0,52,8.4349,-21.6573
1,47,-16.7729,36.5875
2,111,4.5778,-20.9249
3,129,-4.7093,0.1148
4,206,10.3396,-18.578
5,168,6.6045,-1.4106
6,128,-5.112,-5.1671
7,119,-9.3676,24.984
8,40,-3.7382,-31.8814
9,43,-5.4381,3.5331
