bin,n,favorite_roi,underdog_roi
0,42,3.6955,-7.2113
1,39,-11.7176,-10.2069
2,52,-2.7028,16.3284
3,151,1.0501,-13.4805
4,319,-5.4415,2.3133
5,332,-1.3808,-4.1292
6,147,-6.2668,-19.5034
7,52,-1.8321,-7.7115
8,34,4.6177,-45.1176
9,45,2.0387,-43.2723
