bin,n,favorite_roi,underdog_roi
0,42,15.7206,-47.0001
1,10,13.6055,-64.6
2,46,6.2156,-29.8556
3,180,-2.5982,0.1936
4,345,0.6502,-8.4793
5,314,-6.1948,-0.1236
6,178,-1.7395,-25.4057
7,45,-0.5518,-16.7556
8,9,-28.4447,205.8889
9,40,4.5322,-47.6
