bin,n,favorite_roi,underdog_roi
0,70,-9.5924,5.7622
1,54,-0.1878,-27.26
2,84,12.2463,-29.0102
3,162,-9.0226,4.5344
4,234,-10.8748,-2.6299
5,237,2.9515,-13.0688
6,163,-9.4993,-1.423
7,85,-11.7752,23.2362
8,49,5.075,-21.9388
9,72,0.4524,-10.1029
