bin,n,favorite_roi,underdog_roi
0,54,-13.9731,9.8284
1,87,0.7408,-7.2794
2,61,20.4667,-32.6303
3,126,-27.169,14.5284
4,287,-6.4769,1.0512
5,267,-2.0603,-4.177
6,132,-0.5256,-5.735
7,60,-11.7719,8.0
8,85,-6.6242,-0.4595
9,50,-5.7759,-17.8791
