bin,n,favorite_roi,underdog_roi
0,76,-4.3062,31.1027
1,24,-7.414,22.3894
2,69,4.7929,-21.1684
3,150,-13.6819,4.7427
4,208,-5.9816,2.3125
5,228,-5.5548,-6.8223
6,144,-9.7997,5.696
7,72,-2.4725,-24.4551
8,30,14.6358,-53.8717
9,61,-11.5435,11.6127
